TITLE     = "Periodic hill 257x129"
VARIABLES = "x corner"
"y corner"
ZONE T="I257_J129_g3.60_a0.5"
 I=257, J=129, K=1,F=POINT
DT=(DOUBLE DOUBLE )
  1.938587076938458E-01  1.342921571156116E-04
  1.948612732106224E-01  1.342921571156150E-04
  1.958560446158444E-01  1.342921571156116E-04
  1.968439425987127E-01  1.342921571156116E-04
  1.978243407966665E-01  1.342921571156116E-04
  1.987958802189385E-01  1.476044687474223E-04
  1.997581565434807E-01  1.990208720656272E-04
  2.007135341367444E-01  2.882630958727535E-04
  2.016622044509983E-01  4.143797347605038E-04
  2.026039308925307E-01  5.763821362349788E-04
  2.035389263744004E-01  7.733621260795256E-04
  2.044674639624560E-01  1.004488044739471E-03
  2.053892406045219E-01  1.268783087662690E-03
  2.063041052972231E-01  1.565261738994348E-03
  2.072130637476060E-01  1.893471679053851E-03
  2.081157608427061E-01  2.252468073673559E-03
  2.090117344681915E-01  2.641176593825161E-03
  2.099009278200542E-01  3.058672021425144E-03
  2.107841903873617E-01  3.504656713149419E-03
  2.116618775539995E-01  3.978622197444506E-03
  2.125329514326625E-01  4.478873204017622E-03
  2.133976328420260E-01  5.003148940689525E-03
  2.142566781956627E-01  5.548904920782059E-03
  2.151106174211294E-01  6.113737315757683E-03
  2.159584642856207E-01  6.693912784130404E-03
  2.168005195702936E-01  7.287008430014618E-03
  2.176371033471045E-01  7.890745256806093E-03
  2.184679992942130E-01  8.502445178316047E-03
  2.192931900986785E-01  9.119623820437888E-03
  2.201129463012290E-01  9.740247131583763E-03
  2.209274416284155E-01  1.036239028108822E-02
  2.217359505747328E-01  1.098316632181711E-02
  2.225386772781186E-01  1.160100219424680E-02
  2.233360666614840E-01  1.221640901752787E-02
  2.241280321323906E-01  1.282990517858330E-02
  2.249141013997042E-01  1.344149182977423E-02
  2.256939598383649E-01  1.405149910773342E-02
  2.264684639824534E-01  1.466128117881715E-02
  2.272376279195332E-01  1.527128334361812E-02
  2.280011580742825E-01  1.588175209998504E-02
  2.287587536106510E-01  1.649264562006582E-02
  2.295110652208600E-01  1.710515516179232E-02
  2.302581377739752E-01  1.771964707774436E-02
  2.309999481292161E-01  1.833649552028908E-02
  2.317361593861898E-01  1.895561213211257E-02
  2.324670900492829E-01  1.957722327591556E-02
  2.331932103020539E-01  2.019895543756836E-02
  2.339151077888737E-01  2.081772356099867E-02
  2.346317844300618E-01  2.142860923124917E-02
  2.353432648473040E-01  2.202818103582168E-02
  2.360506789348940E-01  2.261448939083171E-02
  2.367543518209019E-01  2.318471525859569E-02
  2.374530903511501E-01  2.373457999318292E-02
  2.381456421717986E-01  2.425952403190916E-02
  2.388380868138991E-01  2.476227194826023E-02
  2.395319711459363E-01  2.523994570305604E-02
  2.402270963446896E-01  2.568872603894555E-02
  2.409195350136872E-01  2.610153247050075E-02
  2.416132797011751E-01  2.647822885651467E-02
  2.423088092001652E-01  2.681504884894533E-02
  2.430058030919258E-01  2.710795486971162E-02
  2.436999138170893E-01  2.735278072504457E-02
  2.443942789667537E-01  2.755445705516465E-02
  2.450890013667562E-01  2.771699025630933E-02
