# checkrho.dat — Mass Conservation Monitor
# Col1: step          — time step number
# Col2: FTT           — flow-through time
# Col3: rho_target    — target density (always 1.0)
# Col4: rho_avg       — global average density (full precision)
# Col5: rho_drift     — rho_avg - 1.0 (positive = heavier than target)
# Col6: rho_correction— mass correction applied NEXT step (= -rho_drift)
# Col7: SKIP_MC       — 0=mass correction ON, 1=mid-step correction OFF
# NOTE: |Col5| == |Col6| is EXPECTED — both are computed from the same
#       density field. Col6 = -Col5 because the correction exactly
#       compensates the drift. Check Col5 trend for mass conservation.
#
21701	0.1003	1.000000	1.000000000012e+00	+1.207834e-11	-1.207812e-11	0
21801	0.1008	1.000000	1.000000000012e+00	+1.164202e-11	-1.164188e-11	0
21901	0.1012	1.000000	1.000000000012e+00	+1.203881e-11	-1.203891e-11	0
22001	0.1017	1.000000	1.000000000012e+00	+1.197575e-11	-1.197589e-11	0
22101	0.1021	1.000000	1.000000000012e+00	+1.191092e-11	-1.191090e-11	0
22201	0.1026	1.000000	1.000000000012e+00	+1.182343e-11	-1.182321e-11	0
22301	0.1031	1.000000	1.000000000012e+00	+1.188027e-11	-1.188027e-11	0
22401	0.1035	1.000000	1.000000000012e+00	+1.181277e-11	-1.181286e-11	0
22501	0.1040	1.000000	1.000000000012e+00	+1.171396e-11	-1.171415e-11	0
22601	0.1044	1.000000	1.000000000012e+00	+1.159273e-11	-1.159275e-11	0
22701	0.1049	1.000000	1.000000000011e+00	+1.146749e-11	-1.146739e-11	0
22801	0.1054	1.000000	1.000000000012e+00	+1.159584e-11	-1.159584e-11	0
22901	0.1058	1.000000	1.000000000012e+00	+1.163336e-11	-1.163329e-11	0
23001	0.1063	1.000000	1.000000000012e+00	+1.158651e-11	-1.158658e-11	0
23101	0.1068	1.000000	1.000000000011e+00	+1.145195e-11	-1.145197e-11	0
23201	0.1072	1.000000	1.000000000011e+00	+1.126299e-11	-1.126293e-11	0
23301	0.1077	1.000000	1.000000000011e+00	+1.125722e-11	-1.125720e-11	0
23401	0.1081	1.000000	1.000000000011e+00	+1.108891e-11	-1.108909e-11	0
23501	0.1086	1.000000	1.000000000011e+00	+1.091927e-11	-1.091944e-11	0
23601	0.1091	1.000000	1.000000000011e+00	+1.075784e-11	-1.075795e-11	0
23701	0.1095	1.000000	1.000000000011e+00	+1.060219e-11	-1.060240e-11	0
23801	0.1100	1.000000	1.000000000011e+00	+1.069300e-11	-1.069295e-11	0
23901	0.1105	1.000000	1.000000000011e+00	+1.069722e-11	-1.069736e-11	0
24001	0.1109	1.000000	1.000000000011e+00	+1.076206e-11	-1.076191e-11	0
24101	0.1114	1.000000	1.000000000011e+00	+1.091083e-11	-1.091063e-11	0
24201	0.1118	1.000000	1.000000000011e+00	+1.115175e-11	-1.115189e-11	0
24301	0.1123	1.000000	1.000000000011e+00	+1.147304e-11	-1.147312e-11	0
24401	0.1128	1.000000	1.000000000012e+00	+1.164424e-11	-1.164409e-11	0
24501	0.1132	1.000000	1.000000000012e+00	+1.175815e-11	-1.175822e-11	0
24601	0.1137	1.000000	1.000000000012e+00	+1.180545e-11	-1.180536e-11	0
24701	0.1142	1.000000	1.000000000012e+00	+1.181677e-11	-1.181682e-11	0
24801	0.1146	1.000000	1.000000000012e+00	+1.215716e-11	-1.215700e-11	0
24901	0.1151	1.000000	1.000000000012e+00	+1.227352e-11	-1.227333e-11	0
25001	0.1155	1.000000	1.000000000012e+00	+1.233769e-11	-1.233789e-11	0
25101	0.1160	1.000000	1.000000000012e+00	+1.245715e-11	-1.245708e-11	0
25201	0.1165	1.000000	1.000000000013e+00	+1.279910e-11	-1.279902e-11	0
25301	0.1169	1.000000	1.000000000013e+00	+1.308509e-11	-1.308522e-11	0
25401	0.1174	1.000000	1.000000000013e+00	+1.336331e-11	-1.336349e-11	0
25501	0.1178	1.000000	1.000000000014e+00	+1.356870e-11	-1.356861e-11	0
25601	0.1183	1.000000	1.000000000014e+00	+1.362555e-11	-1.362568e-11	0
25701	0.1188	1.000000	1.000000000014e+00	+1.373168e-11	-1.373187e-11	0
25801	0.1192	1.000000	1.000000000014e+00	+1.364642e-11	-1.364639e-11	0
25901	0.1197	1.000000	1.000000000013e+00	+1.347478e-11	-1.347497e-11	0
26001	0.1202	1.000000	1.000000000013e+00	+1.322098e-11	-1.322094e-11	0
26101	0.1206	1.000000	1.000000000013e+00	+1.292211e-11	-1.292196e-11	0
26201	0.1211	1.000000	1.000000000013e+00	+1.290124e-11	-1.290125e-11	0
26301	0.1215	1.000000	1.000000000013e+00	+1.279932e-11	-1.279924e-11	0
